train_no,train_name,type_code
54071,Hoshiarpur Jalandhar DMU,EXP-TRAINS
54072,Jalandhar Hoshiarpur DMU,EXP-TRAINS
54075,Sitapur Delhi Passenger,PASS-TRAINS
54076,Delhi - Sitapur Cant Passenger,PASS-TRAINS
54085,Delhi Rewari Pass,PASS-TRAINS
54086,Rewari Delhi Pass,PASS-TRAINS
54102,Kanpur Allahabad Passenger,PASS-TRAINS
54105,Mughalsarai Allahabad Passenger,PASS-TRAINS
54106,Allahabad Mughal Sarai Passenger,PASS-TRAINS
54107,Allahabad Jaunpur Passenger,PASS-TRAINS
54108,Allahabad Jaunpur Passenger,PASS-TRAINS
54109,Mughal Sarai Faizabad Passenger,PASS-TRAINS
54157,Jhansi Kanpur Passenger,PASS-TRAINS
54158,Kanpur Jhansi Passenger,PASS-TRAINS
54160,Banda Jhansi Passenger,PASS-TRAINS
54192,Kila Hathras Passenger,PASS-TRAINS
54193,Hathras Kila Passenger,PASS-TRAINS
54221,RBL RAGHURAJ SINGH PASS,PASS-TRAINS
54223,RBL RAGHURAJ SINGH PASS,PASS-TRAINS
54226,Raibareli Unchahar Passenger,PASS-TRAINS
54232,Lucknow-Faizabad Passenger,PASS-TRAINS
54234,Lucknow Faizabad Passenger,PASS-TRAINS
54239,Mankapur Faizabad Passenger,PASS-TRAINS
54243,Mankapur Ayodhya Passenger,PASS-TRAINS
54251,Lucknow Saharanpur Passenger,PASS-TRAINS
54254,Lucknow Pratapgarh,EXP-TRAINS
54271,Arrah-Sasaram-Mughal Sarai Passenger,PASS-TRAINS
53138,Barharwa- Rampurhat Passenger,PASS-TRAINS
54110,Faizabad Mughal Sarai Passenger,PASS-TRAINS
54151,Fatehpur Kanpur Passenger,PASS-TRAINS
54152,Kanpur Fatehpur Passenger,PASS-TRAINS
54153,Rae Bareli Kanpur Passenger,PASS-TRAINS
54154,Kanpur Rae Bareli Passenger,PASS-TRAINS
54155,Manikpur Kanpur Passenger,PASS-TRAINS
54156,Kanpur Manikpur Passenger,PASS-TRAINS
54211,Rae Bareli Kanpur Passenger,PASS-TRAINS
54212,Kanpur Rae Bareli Passenger,PASS-TRAINS
54222,Lalganj Dalmau Rai Bareli Passenger,PASS-TRAINS
54224,LalGanj Rae Bareli Passenger,PASS-TRAINS
54225,Unchahar Raebareli Shuttle,EXP-TRAINS
54227,Unchahar Raebareli Shuttle,EXP-TRAINS
54228,Raibareli Unchahar Passenger,PASS-TRAINS
54233,Faizabad Lucknow Passenger,PASS-TRAINS
54237,Mankapur Ayodhya Passenger,PASS-TRAINS
54238,Faizabad Mankapur Passenger,PASS-TRAINS
54240,Ayodhya Mankapur Passenger,PASS-TRAINS
54244,Ayodhya Mankapur Passenger,PASS-TRAINS
54252,Saharanpur Lucknow Passenger,PASS-TRAINS
54253,Prayag Ghat Lucknow Passenger,PASS-TRAINS
54255,VARANASI - LUCKNOW PASSENGER,PASS-TRAINS
54256,LUCKNOW - VARANASI PASSENGER,PASS-TRAINS
54262,Mughal Sarai Jaunpur Passenger,PASS-TRAINS
54263,Varanasi Sultanpur Passenger,PASS-TRAINS
54264,Sultanpur Varanasi Passenger,PASS-TRAINS
54265,Varanasi Sultanpur Passenger,PASS-TRAINS
54266,Sultanpur Varanasi Passenger,PASS-TRAINS
54267,Mughal Sarai Varanasi Passenger,PASS-TRAINS
54270,Varanasi Mughal Sarai Passenger,PASS-TRAINS
54273,Arrah Sasaram Passenger,PASS-TRAINS
54274,Sasaram Arrah Passenger,PASS-TRAINS
54293,Partapgarh Lucknow Passenger,PASS-TRAINS
54294,Lucknow Partapgarh Passenger,PASS-TRAINS
54303,Delhi Kalka Passenger,PASS-TRAINS
54304,Kalka Delhi Passenger,PASS-TRAINS
54310,Rewari Delhi Passenger,PASS-TRAINS
54328,Shahjehanpur Sitapur Passenger,PASS-TRAINS
54329,Balamau Shahjahanpur Passenger,PASS-TRAINS
54330,Shahjehanpur Balamu Passenger,PASS-TRAINS
54331,Lucknow Balamau Passenger,PASS-TRAINS
54332,Balamu Lucknow Passenger,PASS-TRAINS
54334,Lucknow Varanasi Passenger,PASS-TRAINS
54351,Aligarh Bareilly Passenger,PASS-TRAINS
54352,Bareilly Aligarh Passenger,PASS-TRAINS
54466,TUNDLA - FARRUKHABAD PASSENGER,PASS-TRAINS
12285,Secunderabad- Hazrat Nizamuddin Duronto Express,PRM-TRAINS
12918,Gujarat Sampark Kranti Express,EXP-TRAINS
17002,Secunderabad Sainagar Shirdi Express,EXP-TRAINS
17050-Slip,Machilipatnam Express Slip,EXP-TRAINS
22111,Bhusaval Nagpur (Triweekly) Express,SF-TRAINS
47172,Secunderabad Falaknuma MMTS,EXP-TRAINS
47205,Secunderabad Falaknuma MMTS,EXP-TRAINS
52253,Gonda Mailani Passenger,PASS-TRAINS
53411,Barharwa Sahibganj Passenger,PASS-TRAINS
53608,Dehri on Sone Gaya Passenger,PASS-TRAINS
54231,Faizabad Lucknow Passenger,PASS-TRAINS
54272,Mughal Sarai-Sasaram-Arrah Passenger,PASS-TRAINS
54281,Sultanpur Lucknow Passenger,PASS-TRAINS
54282,Lucknow Sultanpur Passenger,PASS-TRAINS
54283,Sultanpur Lucknow Passenger,PASS-TRAINS
54284,Lucknow Sultanpur Passenger,PASS-TRAINS
54291,Varanasi Partapgarh Passenger,PASS-TRAINS
54292,Partapgarh Varanasi Passenger,PASS-TRAINS
54301,Hapur Ghaziabad Shuttle,EXP-TRAINS
54302,Ghaziabad Hapur Passenger,PASS-TRAINS
54312,Moradabad Bareilly Passenger,PASS-TRAINS
54322,Sitapur Cantt Balamau Passenger,PASS-TRAINS
54323,BURHWAL - SITAPUR CANT PASSENGER,PASS-TRAINS
54324,SITAPUR - BURHWAL Passenger,PASS-TRAINS
54325,Sitapur Kanpur DMU,EXP-TRAINS
54326,KANPUR SITAPUR PASS,PASS-TRAINS
54327,Sitapur Shahjehanpur Passenger,PASS-TRAINS
54333,Varanasi Lucknow Passenger,PASS-TRAINS
54335,Balamau Kanpur Passenger,PASS-TRAINS
54341,Sharanpur Dehradun Passenger,PASS-TRAINS
54342,Dehradun Saharanpur Passenger,PASS-TRAINS
54354,BAREILLY - ALIGARH PASSENGER,PASS-TRAINS
54355,Roza Bareilly Passenger,PASS-TRAINS
54356,Bareilley Roza junction passenger,PASS-TRAINS
54371,Prayag Faizabad Passenger,PASS-TRAINS
54372,Faizabad Prayag Passenger,PASS-TRAINS
54374,Faizabad Prayag Passenger,PASS-TRAINS
54375,Prayag Jaunpur Passenger,PASS-TRAINS
54376,Jaunpur Prayag Passenger,PASS-TRAINS
54392,MORADABAD  -  ALIGARH PASSENGER,PASS-TRAINS
54401,Khurja Meerut Passenger,PASS-TRAINS
54403,Khurja Meerut Passenger,PASS-TRAINS
54461,BANDIKUI - BAREILLY Passenger,PASS-TRAINS
54462,BAREILLY - BANDIKUI Passenger,PASS-TRAINS
54464,RISHIKESH - BANDIKUI Passenger,PASS-TRAINS
54465,FARRUKHABAD - TUNDLA PASSENGER,PASS-TRAINS
58838,Chhindwara Ramakon Nagpur Passenger,PASS-TRAINS
54373,Prayag Faizabad Passenger,PASS-TRAINS
54377,Allahabad Passenger,PASS-TRAINS
54378,Bareilly Allahabad Passenger,PASS-TRAINS
54382,Najibabad Gajraula Passenger,PASS-TRAINS
54383,Gajraula Najibabad Passenger,PASS-TRAINS
54384,Najibabad Gajraula Passenger,PASS-TRAINS
54385,Najibabad Kotdwara Passenger,PASS-TRAINS
54386,Kotdwara Najibabad Passenger,PASS-TRAINS
54387,Najibabad Kotdwara Pass,PASS-TRAINS
54388,Kotdwara Najibabad Pass,PASS-TRAINS
54389,Najibabad Kotdwara Pass,PASS-TRAINS
54390,Kotdwara Najibabad Pass,PASS-TRAINS
54402,Meerut Khurja Passenger,PASS-TRAINS
54405,Khurja Meerut Passenger,PASS-TRAINS
54406,Meerut Khurja Passenger,PASS-TRAINS
54411,Rewari Meerut Cantt. Passenger,PASS-TRAINS
54412,Meerut NDLS Rewari Passenger,PASS-TRAINS
54413,Delhi Rewari Passenger,PASS-TRAINS
54414,Rewari Delhi Passenger,PASS-TRAINS
54416,Rewari Delhi Sarai Rohilla Passenger,PASS-TRAINS
54417,Delhi Rewari Passenger,PASS-TRAINS
54418,Rewari Delhi Passenger,PASS-TRAINS
54419,Delhi Sarai Rohilla Rewari Passenger,PASS-TRAINS
54420,Rewari Delhi Passenger,PASS-TRAINS
54421,Rewari Delhi Sarai Rohilla Passenger,PASS-TRAINS
54422,Rewari Delhi Sarai Rohilla Passenger,PASS-TRAINS
54463,BANDIKUI - RISHIKESH Passenger,PASS-TRAINS
54471,Delhi Rishikesh Passenger,PASS-TRAINS
54472,Rishikesh Delhi Passenger,PASS-TRAINS
54474,Saharanpur Delhi Passenger,PASS-TRAINS
54475,Haridwar Passenger,PASS-TRAINS
54476,Haridwar Delhi Passenger,PASS-TRAINS
54481,Haridwar Rishikesh Passenger,PASS-TRAINS
54482,Rishikesh Haridwar Passenger,PASS-TRAINS
54483,Haridwar Rishikesh Passenger,PASS-TRAINS
54484,Rishikesh Haridwar Passenger,PASS-TRAINS
54485,Haridwar Rishikesh Passenger,PASS-TRAINS
54486,Rishikesh Haridwar Passenger,PASS-TRAINS
54502,Bhiwani Delhi Passenger,PASS-TRAINS
54503,Delhi Bhiwani Passenger,PASS-TRAINS
54506,Ambala Delhi Passenger,PASS-TRAINS
54531,Ambala Kalka Shuttle,EXP-TRAINS
54542,AMBALA MEERUT PASS,PASS-TRAINS
54551,Ambala Bhatinda Passenger,PASS-TRAINS
54553,Ambala Dhuri Passenger,PASS-TRAINS
54572,Ludhiana Ferozpur Passenger,PASS-TRAINS
54575,Lohian Khas Ludhiana Passenger,PASS-TRAINS
54576,Lohian Khas Ludhiana Passenger,PASS-TRAINS
54468,Etah Tundla Passenger,PASS-TRAINS
54469,Tundla Barhan Etah Passenger,PASS-TRAINS
54470,Etah Tundla Passenger,PASS-TRAINS
54473,Delhi Saharanpur Passenger,PASS-TRAINS
54505,Delhi Ambala Passenger,PASS-TRAINS
54511,Ambala Nangal Dam,EXP-TRAINS
54521,Delhi Saharanpur Passenger,PASS-TRAINS
54522,Saharanpur Delhi Passenger,PASS-TRAINS
54532,Ambala Kalka Passenger,PASS-TRAINS
54539,Nizamuddin Ambala Passenger,PASS-TRAINS
54540,Ambala Delhi Passenger,PASS-TRAINS
54541,MEERUT AMBALA PASS,PASS-TRAINS
54555,Dhuri Bathinda Passenger,PASS-TRAINS
54556,Bhatinda Ambala Passenger,PASS-TRAINS
54557,Ambala Patiala Passenger,PASS-TRAINS
54558,Patiala Ambala Passenger,PASS-TRAINS
54559,Bathinda Fazilka (Via Abohar) Passenger,PASS-TRAINS
54560,Fazilka Bathinda (Via Abohar) Passenger,PASS-TRAINS
54561,Firozpur Bhatinda Passenger,PASS-TRAINS
54562,Firozpur Bhatinda Passenger,PASS-TRAINS
54563,Firozpur Bhatinda Passenger,PASS-TRAINS
54564,Firozpur Bhatinda Passenger,PASS-TRAINS
54581,Nangal Dam Una Himachal Passenger,PASS-TRAINS
54582,Una Nangal Dam Passenger,PASS-TRAINS
54601,Hisar Amritsar Passenger,PASS-TRAINS
54603,Hisar Ludhiana Passenger,PASS-TRAINS
54605,Hisar Ludhiana Passenger,PASS-TRAINS
54621,Jalandhar Pathankot Passenger,PASS-TRAINS
54622,Pathankot Jalandhar Passenger,PASS-TRAINS
54625,Jaijon Doaba Jalandhar Passenger,PASS-TRAINS
54626,Jalandhar Jaijon Doaba Passenger,PASS-TRAINS
54631,Dhuri Jakhal Hisar Passenger,PASS-TRAINS
54632,Dhuri Hisar Passenger,PASS-TRAINS
54633,Hisar Ludhiana Passenger,PASS-TRAINS
54634,Ludhiana Hisar Passenger,PASS-TRAINS
54636,Ludhiana Hisar Passenger,PASS-TRAINS
54637,Hoshiarpur-Jalandhar City DMU,EXP-TRAINS
54638,Jalandhar City Hoshiarpur DMU,EXP-TRAINS
54641,DELHI - FIROZPUR Passenger,PASS-TRAINS
54642,FIROZPUR - DELHI Passenger,PASS-TRAINS
54643,JALANDHAR CITY - FIROZPUR CANT PASSENGER,PASS-TRAINS
54644,FIROZPUR CANT - JALANDHAR CITY PASSENGER,PASS-TRAINS
54645,Ludhiana Firozpur Passenger,PASS-TRAINS
54653,Jammu Udhampur Passenger,PASS-TRAINS
54654,Udhampur Jammu Passenger,PASS-TRAINS
54701,Bhatinda Lalgarh Passenger,PASS-TRAINS
56373,Guruvayur Thrissur Passenger,PASS-TRAINS
53423,JAMALPUR KIUL PASS,PASS-TRAINS
54611,Amritsar Batala Pathankot DMU,EXP-TRAINS
54612,Amritsar Batala Pathankot,EXP-TRAINS
54613,Amritsar Pathankot DMU,EXP-TRAINS
54614,Amritsar Batala Pathankot Passenger,PASS-TRAINS
54615,Amritsar Pathankot DMU,EXP-TRAINS
54616,Amritsar Batala Pathankot DMU,EXP-TRAINS
54635,Hisar Ludhiana Passenger,PASS-TRAINS
54646,Ludhiana Firozpur Passenger,PASS-TRAINS
54702,Bikaner Abohar Passenger,PASS-TRAINS
54703,Abohar Jodhpur passenger,PASS-TRAINS
54751,Rewari Shri Ganganagar,EXP-TRAINS
54752,Shri Ganganagar Rewari,EXP-TRAINS
54753,Bhatinda Shri Ganganagar Passenger,PASS-TRAINS
54754,Shri Ganganagar Bhatinda Passenger,PASS-TRAINS
54755,Bhatinda Shri Ganganagar Passenger,PASS-TRAINS
54756,Sriganganagar Bathinda Passenger,PASS-TRAINS
54757,Ambala Cantt. Shri Ganganagar Passenger,PASS-TRAINS
54758,Shri Ganganagar Bathinda Passenger,PASS-TRAINS
54781,Bhatinda Rewari Passenger,PASS-TRAINS
54782,Rewari Bhatinda Passenger,PASS-TRAINS
54783,Fazilka Rewari Passenger,PASS-TRAINS
54784,Rewari Fazilka Passenger,PASS-TRAINS
54785,Firozpur Fazilka Passenger,PASS-TRAINS
54786,Fazilka Fir Passenger,PASS-TRAINS
54787,Bhiwani Rewari Passenger,PASS-TRAINS
54788,Rewari Bhiwani Passenger,PASS-TRAINS
54791,Mathura Alwar Bhiwani Passenger,PASS-TRAINS
54792,Bhiwani Mathura Passenger,PASS-TRAINS
54793,Sawai Madhopur Mathura Passenger,PASS-TRAINS
54794,Mathura Bayana Passenger,PASS-TRAINS
54805,Ahmedabad Ajmer Passenger,PASS-TRAINS
54806,Ajmer Ahmedabad Passenger,PASS-TRAINS
54807,Ajmer Jaipur Passenger,PASS-TRAINS
54809,Rewari-Degana Passenger,PASS-TRAINS
54810,Degana Rewari Pass,PASS-TRAINS
54811,Bhopal Jodhpur Passenger,PASS-TRAINS
54812,Jodhpur Bhopal Passenger,PASS-TRAINS
55002,Ayodhya Gorakhpur Passenger,PASS-TRAINS
55008,Thawe Hajipur Passenger,PASS-TRAINS
55009,Bhatni Chhapra Passenger,PASS-TRAINS
55012,Gorakhpur Siwan Passenger,PASS-TRAINS
55013,Chhapra Varanasi Passenger,PASS-TRAINS
55015,Sonpur-Narkatiaganj Passenger,PASS-TRAINS
55017,Chhapra-Mau Passenger,PASS-TRAINS
55019,Chhapra Gorakhpur Passenger,PASS-TRAINS
56605,Coimbatore Thrissur Passenger,PASS-TRAINS
53430,JAMALPUR RAMPURHAT PASS,PASS-TRAINS
53432,JAMALPUR RAMPURHAT PASS,PASS-TRAINS
54801,JODHPUR - AJMER Fast Passenger,PASS-TRAINS
54802,AJMER - JODHPUR Fast Passenger,PASS-TRAINS
54803,JODHPUR - AHMEDABAD Passenger,PASS-TRAINS
54804,AHMEDABAD - JODHPUR Passenger,PASS-TRAINS
54813,Jodhpur Barmer Passenger,PASS-TRAINS
54814,Barmer Jodhpur Passenger,PASS-TRAINS
54815,Jodhpur Barmer Passenger,PASS-TRAINS
54816,Barmer Jodhpur Passenger,PASS-TRAINS
54817,Jaisalmer Jodhpur Passenger,PASS-TRAINS
54818,Jodhpur Jaisalmer Passenger,PASS-TRAINS
54819,JAISALMER - JODHPUR PASSENGER,PASS-TRAINS
54820,JODHPUR - JAISALMER PASSENGER,PASS-TRAINS
54821,Jodhpur Bhildi Passenger,PASS-TRAINS
54822,Bhildi Jodhpur Passenger,PASS-TRAINS
54823,Jodhpur Hissar passenger,PASS-TRAINS
54824,Hissar Jodhpur passenger,PASS-TRAINS
54881,Barmer Munabao Passenger,PASS-TRAINS
54882,Munabao Barmer Passenger,PASS-TRAINS
55005,Raxaul Sugauli Passenger,PASS-TRAINS
55006,Sugauli Raxaul Passenger,PASS-TRAINS
55007,Hajipur Thawe Passenger,PASS-TRAINS
55018,Mau- Chhapra Passenger,PASS-TRAINS
55020,Gorakhpur Chhapra Passenger,PASS-TRAINS
55024,Raxaul Muzaffarpur Passenger,PASS-TRAINS
55025,Gorakhpur Gonda Passenger,PASS-TRAINS
55026,Gonda Gorakhpur Passenger,PASS-TRAINS
55027,Gorakhpur Gonda Passenger,PASS-TRAINS
55028,Gonda Gorakhpur Passenger,PASS-TRAINS
55030,Lucknow Gonda Passenger,PASS-TRAINS
55031,Gonda Lucknow Passenger,PASS-TRAINS
55032,Lucknow Gonda Passenger,PASS-TRAINS
55033,Sitapur Gonda Passenger,PASS-TRAINS
55034,Gonda Sitapur Passenger,PASS-TRAINS
55035,GONDA - SITAPUR Pass,PASS-TRAINS
55036,SITAPUR -GONDA Pass,PASS-TRAINS
55037,BURHWAL - SITAPUR PASS,PASS-TRAINS
55038,SITAPUR - BURHWAL PASS,PASS-TRAINS
55045,Shahjehanpur Sitapur Passenger,PASS-TRAINS
55046,Shahjehanpur Sitapur Passenger,PASS-TRAINS
55049,Gonda Lucknow Passenger,PASS-TRAINS
55050,Lucknow-Gonda Passenger,PASS-TRAINS
55101,Bhatani Barhaj Passenger,PASS-TRAINS
55107,Siwan Thawe Passenger,PASS-TRAINS
55115,Chhapra sv Passenger,PASS-TRAINS
55116,Siwan Chhapra Passenger,PASS-TRAINS
55125,Manduadih Allahabad Passenger,PASS-TRAINS
14313,MUMBAI LTT - BAREILLY Weekly Exp,EXP-TRAINS
53422,KIUL JAMALPUR PASS,PASS-TRAINS
53424,KIUL JAMALPUR PASS,PASS-TRAINS
53425,Jamalpur Kiul Passenger,PASS-TRAINS
53427,Jamalpur Kiul Passenger,PASS-TRAINS
53474,JAMALPUR MONGHYAR PASS,PASS-TRAINS
53615,Jamalpur Gaya Passenger,PASS-TRAINS
55039,Gorakhpur Nautanwa Passenger,PASS-TRAINS
55041,Gorakhpur Nautanwa Pass,PASS-TRAINS
55042,Gorakhpur Hajipur Passenger,PASS-TRAINS
55043,Gorakhpur Nautanwa Passenger,PASS-TRAINS
55044,Nautanwa Gorakhpur Passenger,PASS-TRAINS
55108,Thawe Siwan Passenger,PASS-TRAINS
55109,Siwan Thawe Passenger,PASS-TRAINS
55110,Thawe Siwan Passenger,PASS-TRAINS
55111,Siwan Thawe Passenger,PASS-TRAINS
55112,Thawe Siwan Passenger,PASS-TRAINS
55113,Siwan Thawe Passenger,PASS-TRAINS
55114,Thawe Siwan Passenger,PASS-TRAINS
55119,Gorakhpur Varanasi Passenger,PASS-TRAINS
55120,Varanasi Gorakhpur Passenger,PASS-TRAINS
55126,Allahabad Varanasi Passenger,PASS-TRAINS
55128,Allahabad Manduadih Passenger,PASS-TRAINS
55130,Allahabad Varanasi Passenger,PASS-TRAINS
55131,Chhapra Varanasi Passenger,PASS-TRAINS
55133,Ballia Varanasi Passenger,PASS-TRAINS
55137,Ballia Shahganj Passenger,PASS-TRAINS
55139,Ballia Shahganj Passenger,PASS-TRAINS
55143,Aunrihar-Jaunpur Passenger,PASS-TRAINS
55144,Jaunpur-Aunrihar Passenger,PASS-TRAINS
55145,Salempur Barhaj Passenger,PASS-TRAINS
55146,Barhaj Bazar Salempur Passenger,PASS-TRAINS
55159,Aunrihar- Jaunpur Passenger,PASS-TRAINS
55160,Jaunpur- Aunrihar Passenger,PASS-TRAINS
55162,Jaunpur- Aunrihar Passenger,PASS-TRAINS
55207,Muzaffarpur Gorakhpur Passenger,PASS-TRAINS
55211,Muzaffarpur Raxaul Passenger,PASS-TRAINS
55212,Raxaul Muzaffarpur Passenger,PASS-TRAINS
55218,Chhapra Sonpur Passenger,PASS-TRAINS
55238,Samastipur-Barauni Passenger,PASS-TRAINS
55239,Samastipur Muzaffarpur Passenger,PASS-TRAINS
55240,Muzaffarpur-Samastipur Passenger,PASS-TRAINS
55241,Barauni-Sonpur Passenger,PASS-TRAINS
55242,Sanpur-Barauni Passenger,PASS-TRAINS
55243,Barauni-Sonpur Passenger,PASS-TRAINS
55244,Sonpur Barauni Passenger,PASS-TRAINS
55245,Barauni-Sonpur Passenger,PASS-TRAINS
55246,Sonpur-Barauni Passenger,PASS-TRAINS
55127,Varanasi Allahabad Passenger,PASS-TRAINS
55129,Varanasi Allahabad Passenger,PASS-TRAINS
55132,Manduadih Chhapra Passenger,PASS-TRAINS
55134,Manduadih Ballia Passenger,PASS-TRAINS
55135,AZAMGARH MANDUADIH PASS,PASS-TRAINS
55136,Manduadih Azamgarh Pass,PASS-TRAINS
55140,Shahganj Ballia Passenger,PASS-TRAINS
55142,Nautanwa Gorakhpur Passenger,PASS-TRAINS
55149,Gorakhpur Manduadih Passenger,PASS-TRAINS
55150,Manduadih-Gorakhpur Passenger,PASS-TRAINS
55203,Narkatiaganj Gorakhpur Passenger,PASS-TRAINS
55204,Gorakhpur Narkatiaganj Passenger,PASS-TRAINS
55209,Sonepur Gorakhpur Passenger,PASS-TRAINS
55210,Narkatiaganj Sonepur Passenger,PASS-TRAINS
55217,Sonpur Chhapra Passenger,PASS-TRAINS
55219,Sonepur Chhapra Passenger,PASS-TRAINS
55231,Begusarai Mokama Passenger,PASS-TRAINS
55232,Mokama Begusarai Passenger,PASS-TRAINS
55248,Hajipur-Barauni Passenger,PASS-TRAINS
55301,Moradabad Kathgodam Passenger,PASS-TRAINS
55313,Kashipur Ramnagar Passenger,PASS-TRAINS
55314,Ramnagar Kashipur Passenger,PASS-TRAINS
55315,Lalkua Kashipur Passenger,PASS-TRAINS
55316,Kashipur Lalkuan Passenger,PASS-TRAINS
55317,Lalkua Kashipur Passenger,PASS-TRAINS
55319,Lalkua Kashipur Passenger,PASS-TRAINS
55320,Kashipur Lalkuan Passenger,PASS-TRAINS
55322,RAMNAGAR - VARANASI Passenger,PASS-TRAINS
55326,KASGANJ LUCKNOW PASS,PASS-TRAINS
55327,Kanpur Farrukhabad Passenger,PASS-TRAINS
55328,Farrukhabad Kanpur Passenger,PASS-TRAINS
55332,Kasganj Farrukhabad Passenger,PASS-TRAINS
55333,KasGanj-AgraFort Passenger,PASS-TRAINS
55337,Kasganj Achhnera Fast Passenger,PASS-TRAINS
55338,Achhnera Kasganj Fast Passenger,PASS-TRAINS
55339,KasGanj-Mathura Passenger,PASS-TRAINS
55341,KasGanj-Bharatpur Passenger,PASS-TRAINS
55342,BTE KSJ PASS,PASS-TRAINS
55347,Kasganj Mathura Passenger,PASS-TRAINS
55348,LAL KUAN - BAREILLY CITY  PASSENGER,PASS-TRAINS
55349,BAREILLY CITY - LAL KUAN PASSENGER,PASS-TRAINS
55501,Samastipur-Darbhanga Passenger,PASS-TRAINS
55502,Darbhanga-Samastipur Passenger,PASS-TRAINS
55503,Samastipur-Darbhanga Passenger,PASS-TRAINS
55504,Darbhanga-Samastipur Passenger,PASS-TRAINS
55506,Runnisaidpur-Samastipur Passenger,PASS-TRAINS
55507,Darbhanga-Bairgania Passenger,PASS-TRAINS
55325,Lucknow Kasganj Passenger,PASS-TRAINS
55329,Shikohabad Farrukhabad Passenger,PASS-TRAINS
55330,Kasganj Shikohabad Passenger,PASS-TRAINS
55331,Farrukhabad Kasganj Passenger,PASS-TRAINS
55508,Bairgania-Darbhanga Passenger,PASS-TRAINS
55509,Darbhanga-Bairgania Passenger,PASS-TRAINS
55510,Bairgania-Darbhanga Passenger,PASS-TRAINS
55511,Darbhanga-Bairgania Passenger,PASS-TRAINS
55512,Bairgania-Darbhanga Passenger,PASS-TRAINS
55513,Samastipur Jaynagar Passenger,PASS-TRAINS
55514,Jaynagar Samastipur Passenger,PASS-TRAINS
55515,Samastipur-Jaynagar Passenger,PASS-TRAINS
55516,Jaynagar-Samastipur Passenger,PASS-TRAINS
55517,Darbhanga Jaynagar Passenger,PASS-TRAINS
55518,Jaynagar-Darbhanga Passenger,PASS-TRAINS
55519,Darbhanga-Jaynagar Passenger,PASS-TRAINS
55520,Jaynagar Darbhanga Passenger,PASS-TRAINS
55528,Samastipur-Barauni Passenger,PASS-TRAINS
55529,Samastipur-Raxaul Passenger,PASS-TRAINS
55530,Raxaul-Samastipur Passenger,PASS-TRAINS
55531,Katihar-Barauni Passenger,PASS-TRAINS
55535,Katihar Darbhanga Passenger,PASS-TRAINS
55536,Darbhanga Katihar Passenger,PASS-TRAINS
55537,Katihar-Samastipur Passenger,PASS-TRAINS
55538,Samastipur-Katihar Passenger,PASS-TRAINS
55552,Hajipur-Barauni Passenger,PASS-TRAINS
55553,Dauram Madhepura Samastipur Passenger,PASS-TRAINS
55554,Samastipur Dauram Madhepura Passenger,PASS-TRAINS
55555,Dauram Madhepura Samastipur Passenger,PASS-TRAINS
55556,Samastipur Dauram Madhepura Passenger,PASS-TRAINS
55557,Samastipur Sonpur Passenger,PASS-TRAINS
55558,Sonpur Samastipur Passenger,PASS-TRAINS
55559,Khagaria Samastipur Passenger,PASS-TRAINS
55560,Samastipur Khagaria Passenger,PASS-TRAINS
55565,Saharsa Samastipur Passenger,PASS-TRAINS
55566,Samastipur Saharsa Passenger,PASS-TRAINS
55567,Saharsa Samastipur Passenger,PASS-TRAINS
55568,Samastipur Saharsa Passenger,PASS-TRAINS
55569,DauramMadhepura-Saharsa Passenger,PASS-TRAINS
55570,Saharsa-DauramMadhepura Passenger,PASS-TRAINS
55573,Raxaul Narkatiaganj Passenger,PASS-TRAINS
55574,Narkatiaganj Raxaul Passenger,PASS-TRAINS
55575,Darbhanga-Biraul Passenger,PASS-TRAINS
55576,Biraul-Darbhanga Passenger,PASS-TRAINS
55577,Sakri Biraul Passenger,PASS-TRAINS
55578,Biraul Sakri Passenger,PASS-TRAINS
55722,Balurghat Malda Town Passenger,PASS-TRAINS
55603,Guwahati Mairabari Passenger,PASS-TRAINS
55604,Mairabari Guwahati Passenger,PASS-TRAINS
55607,Guwahati Silghat Town Passenger,PASS-TRAINS
55608,Silghat Town Guwahati Passenger,PASS-TRAINS
55609,DBB - FKM FAST PASSENGER,PASS-TRAINS
55612,Kamakhya Fakiragram Fast Passenger,PASS-TRAINS
55618,Guwahati New Bongaigaon Passenger,PASS-TRAINS
55707,Radhikapur Katihar Passenger,PASS-TRAINS
55708,Katihar Radhikapur Passenger,PASS-TRAINS
55711,Malda Town New Jalpaiguri Passenger,PASS-TRAINS
55712,New Jalpaiguri Malda Town Passenger,PASS-TRAINS
55713,NEW JALPAIGURI - DEKARGAON Pass,PASS-TRAINS
55714,DEKARGAON - NEW JALPAIGURI Pass,PASS-TRAINS
55715,Katihar Siliguri Passenger,PASS-TRAINS
55716,Siliguri Katihar Passenger,PASS-TRAINS
55721,Malda Town Balurghat Passenger,PASS-TRAINS
55725,New Jalpaiguri Alipurduar Passenger,PASS-TRAINS
55726,Alipur Duar New Jalpaiguri Passenger,PASS-TRAINS
55727,Katihar Radhikapur Passenger,PASS-TRAINS
55728,Radhikapur Katihar Passenger,PASS-TRAINS
55729,Katihar Radhikapur Passenger,PASS-TRAINS
55730,Radhikapur Katihar Passenger,PASS-TRAINS
55731,Katihar Barsoi Passenger,PASS-TRAINS
55732,Barsoi Katihar Passenger,PASS-TRAINS
55733,Katihar Jogbani Passenger,PASS-TRAINS
55734,Jogbani Katihar Passenger,PASS-TRAINS
